,time,activityrecognition#1,android.sensor.gravity#std,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#std,android.sensor.rotation_vector#mean,sound#mean,target,user,new4_std,game_rot_vec_std,mag_field_mean
5289,59.0,100.0,1.3694890581e-06,2.17932374643,3.22059345925,121.868445545,0.239979031477,0.811809230429,73.9602700788,Train,U7,0.25127959792182497,0.01214182021857,156.18260865445
5290,68.0,25.0,3.01968261589e-07,0.655521322384,5.12972342705,209.821041806,5.05467272919,0.999691586407,89.7390886666,Walking,U1,3.3540463509177503,0.0244035823388035,77.49046253575
5291,67.0,100.0,7.28982349162e-07,1.25531618166,0.373993727024,172.169110096,5.28426084133,0.950740830258,89.7573256794,Bus,U1,0.13308487510039999,0.029357315073,92.24546934285
5292,554.0,100.0,3.65387478482e-07,4.33994845424,1.04396584525,202.234030131,0.135778416789,0.99438459537,89.7929832574,Train,U1,0.06993142983305,6.93525521801e-05,78.114084706
5293,57.0,100.0,5.04492301665e-06,0.922736880355,0.839339111999,115.366177693,0.0121537757559,0.821210526393,77.5793272646,Still,U10,0.0037229873145166997,3.50531029831e-05,163.42412561745
5296,47.0,100.0,3.83624904699e-07,0.945270060305,6.18532503204,315.256597417,1.9645702099,0.7974187459,89.7240741604,Walking,U1,2.88212809196925,0.0384346943663,88.97701941045
5297,14.0,100.0,1.32212775354e-05,6.73683019823,1.3799157287,213.060026258,1.0384443953,0.994773320423,33.8881141347,Still,U10,0.06349403893842501,0.005718652209744,161.51129920645
5298,131.0,100.0,2.45357080221e-07,0.925262041951,1.10676021467,200.411290261,0.00959405489981,0.971642445538,81.5959212234,Still,U1,0.0055238029147575,4.71057444742e-05,96.05126691870001
5300,66.0,100.0,1.3694890581e-06,0.327881239678,0.199142932505,130.027059618,0.223594918972,0.903370015529,70.1517207953,Train,U7,0.2009075121347325,0.0017165671835550002,194.0099741395
5302,485.0,100.0,3.42433739798e-07,1.34906560097,2.68104834226,203.984777169,0.041192622114,0.994335368602,88.918308279,Train,U1,0.020258462240782503,8.007335911965e-05,71.4043106055
5303,57.0,92.0,4.49754044933e-07,3.57850215468,9.12425319225,91.6643533391,34.7000978469,0.68200558006,89.7362577267,Car,U1,0.4627836273,0.10821375820705001,95.2010356384
5304,69.0,100.0,3.48656212888e-07,0.871949239772,0.217275316243,160.742282502,0.0868759555671,0.955460756736,87.2970210402,Bus,U1,0.012571067432737499,0.0003502563420343,88.26807020435
5305,33.0,100.0,3.91979621022e-07,0.798231173528,2.01318318021,122.291279736,5.3692190006,0.78270732488,89.7820057394,Bus,U1,0.12433342167032499,0.00153322511956,85.1484218826
5306,33.0,100.0,3.7080981934e-07,1.35963736281,0.192762597003,323.309355513,16.8406764344,0.779629670971,87.1556487246,Walking,U2,1.30810721239325,0.012541801729455,77.90224134405
5307,318.0,100.0,3.71519117486e-07,4.19199972918,4.31334755719,347.098461694,111.422873973,0.996900955397,89.7416340599,Walking,U1,1.28258034110875,0.022482434620859998,97.02748686525001
5308,94.0,100.0,4.0386464606e-07,9.92808541796,1.3735079338,180.96462199,0.823615084818,0.999970163507,89.7022142838,Train,U1,0.047857051734837494,9.05324800878e-05,101.0999091556
5310,88.0,100.0,3.36415881526e-07,3.00732209111,1.34998055194,44.1242074225,0.050678801305,0.375258526884,89.1509772082,Train,U1,0.025097965820439997,0.00012642159584365,117.23817337355
5311,97.0,100.0,4.87589517107e-07,0.731121573537,0.705685999309,319.910618767,36.5287155797,0.869894370962,89.5672890234,Bus,U1,0.07301235943215001,0.003968714157497,81.1717285666
5313,252.0,35.0,3.27812514937e-07,0.734524687711,0.770794958416,227.787941363,0.0648347412904,0.99144670827,87.5933606807,Train,U1,0.011576753754225,6.36763121207e-05,104.76043637699999
5315,330.0,100.0,2.28713152819e-07,0.84266008077,1.53257774568,340.2265519,0.237757207372,0.340452086863,89.7966393492,Car,U1,0.2248442343052975,0.0014108415961744999,105.84224269645
5317,54.0,54.0,1.60366585375e-05,1.5595193576,0.662272336299,59.0403515358,0.100441004671,0.494722772126,78.0363746064,Still,U10,0.073377288998975,0.002094515194293,150.93858080475
5318,57.0,100.0,3.88548888395e-07,1.47664760054,1.76785501017,331.292315361,0.50231742943,0.739482009553,86.7794830173,Bus,U1,0.129926887494225,0.007490304496745,82.91021320745
5321,80.0,85.0,3.3402757372e-07,0.259336301644,0.324096630237,351.256029463,6.58868752918,0.311130583926,89.7828506566,Bus,U1,0.7837229325445,0.009000687375265,93.7274077712
5327,18.0,100.0,4.5012368275e-07,1.38250912249,0.803293579715,185.600011121,2.91321438898,0.985012846084,86.5492221861,Bus,U1,0.044691826628775,0.003476262024275,86.8641708587
5328,9.0,100.0,4.43377009537e-07,1.28319534304,0.963048396414,129.617007419,2.72234337121,0.712586789819,89.765654498,Car,U1,0.2577760663595,0.004887962050295,168.6999058225
5330,357.0,15.0,4.53932567947e-07,1.21584953823,1.22932157084,270.123350291,0.147625409312,0.978088144107,89.7169828274,Train,U1,0.0332116440623725,8.11614728253e-05,90.0484042971
5331,115.0,77.0,2.15135823801e-06,1.39698960147,0.711804149148,292.52723439,0.161450056112,0.64170925293,73.5265546776,Bus,U7,0.30068040895485004,0.006094767976765,106.12088755459999
5333,276.0,100.0,3.30702240414e-07,0.989245946296,0.421870936522,208.457535832,1.89006822091,0.988773556676,84.1580706077,Still,U1,0.11579607035355001,0.001809953852845,83.30850594505
5334,22.0,100.0,2.50389302254e-07,1.53792235337,0.027046500626,52.6736859569,0.102099834383,0.403308562609,89.7605737097,Car,U1,0.275801539087075,0.009390454892665,162.9716469455
5337,29.0,100.0,1.61351150295e-07,0.587697839035,2.69765321986,168.735101554,0.585595790195,0.964774796337,72.483578515,Bus,U3,0.26778433005465,0.007366290988259999,90.58144081025
5339,63.0,100.0,2.10010706267e-08,2.71624539688,7.44401960566,179.212101344,94.8280611818,0.8710842745,78.5985912017,Walking,U2,1.55537086451225,0.0142181830627875,73.78526920485
5340,405.0,51.0,2.07784088865e-07,0.460919250111,0.300614550348,357.377729807,1.01284726445,0.836356363025,89.7619853379,Walking,U1,0.027265981773825,0.002392936678835,63.8209978781
5341,18.0,100.0,1.73014506417e-07,0.148819478189,3.1206908947,227.524619553,14.080363655,0.778533331925,88.0297340355,Walking,U2,1.6668553659192498,0.02891580522015,81.07193178385
5344,223.0,100.0,1.10995940444e-05,2.07938244553,0.579047653929,202.365508545,3.37818380272,0.990843512012,89.5108317074,Train,U7,0.099172647867725,0.00046948722892,159.272723394
5345,341.0,92.0,4.63979697005e-07,1.70565564136,1.81570279441,183.289513921,0.067839066566,0.999131286635,87.0733246597,Train,U1,0.015380054538705001,8.920911814975e-05,115.96852292930001
5348,291.0,15.0,3.91325997696e-07,4.34532964102,2.38147399867,282.727553297,1.19958322188,0.985947911057,89.1339995477,Train,U1,0.079134623099625,0.0001441494453412,81.41932715365
5349,46.0,100.0,1.87753820965e-05,0.459608570016,1.06427402661,115.333827379,0.00902965898859,0.82114108743,76.0513699663,Still,U10,0.00468280934267825,4.5492359255750004e-05,163.9781614695
5351,6.0,100.0,3.97468288194e-07,0.835144377294,7.7681972651,375.582593976,18.0835077817,0.988069251234,83.9268404028,Bus,U1,0.07696849289015,0.00537551725052,85.53437266035
5352,427.0,100.0,3.39159516684e-07,0.549247338861,0.577864508183,175.981718887,0.273158738028,0.999826546337,89.2880023178,Still,U1,0.0203549414881,0.00040705846952935004,91.67498887035
5353,87.0,100.0,3.08816009741e-07,0.615781577933,0.935065883051,180.676320654,0.0554633106339,0.99903108341,84.6847760069,Still,U1,0.0072287337323325,6.99912823931e-05,92.45582314555
5354,14.0,100.0,8.06554277799e-07,1.55780955976,8.37368501906,255.022921123,98.6185092667,0.479980686994,83.760016597,Car,U13,0.15001328714557502,0.0642896199374,413.0100765815
5355,325.0,100.0,3.16912354048e-07,0.609129650672,1.08166093925,195.808079166,0.185963695087,0.995556955649,73.2759024444,Still,U1,0.0228209046764175,8.662922541185e-05,82.0496348746
5357,67.0,100.0,2.22662135631e-07,0.880649050541,1.17039555954,361.773493347,121.071585686,0.315467663703,89.7884813385,Car,U1,0.17850024277885,0.004276638891361,106.21149626585
5360,27.0,100.0,3.01839932997e-07,1.52102014398,2.60848014342,196.858411941,3.82017861216,0.993263981841,89.7708390686,Bus,U1,0.2600215438635,0.002627374006885,80.5709457482
5361,4.0,100.0,4.17476554993e-07,0.587751499501,7.11425460671,334.60289784,158.67022295,0.891268268479,85.1348358525,Walking,U2,1.501806450119,0.038511595022915,75.45388751325
5362,76.0,100.0,4.80499380493e-06,0.355011785602,0.00518026498609,294.822278774,6.43802596016,0.959824504167,87.130842239,Car,U13,0.47909603546612495,0.001157460823905,116.0672413155
5364,127.0,100.0,3.34555652896e-07,0.213812957207,0.123857270684,200.442879643,0.0087258519115,0.971567993694,81.6568404998,Still,U1,0.006630949763262501,3.49007149957e-05,95.12658072725
5367,365.0,51.0,3.66559749557e-07,3.10597971068,1.34606825069,322.908330738,6.50646099287,0.826832650053,89.8174216869,Walking,U1,0.143781090603525,0.0313205946239,62.0049936673
5368,50.0,8.0,2.39285235945e-07,0.468260538277,0.382019886794,330.673297439,3.93051128353,0.392945658169,89.7820057394,Bus,U1,0.9010184123738499,0.007751976310799999,92.4146773412
5370,60.0,92.0,1.4243143247e-07,0.31498146335,0.948491220201,185.102196654,4.6655280663,0.967475744366,75.3297441248,Walking,U2,1.60855809221675,0.0039639883513,59.531013662999996
5372,74.0,100.0,3.52913701568e-07,0.896907193399,0.0701502974088,99.4911903726,0.217195974941,0.71916747159,83.671659847,Bus,U1,0.025591395710825002,0.001269834568824,71.77454237090001
5373,28.0,92.0,3.84688582586e-07,5.29647877667,7.37703958248,323.093573307,2.30052339835,0.99062214821,86.7007288127,Train,U1,0.134947354842525,0.0005003904922445,63.46492154915
5374,100.0,92.0,3.95333807421e-07,2.17411996638,1.19122916922,319.496459475,10.8606065419,0.735987117889,77.2735933575,Walking,U2,1.52820080046925,0.012142268380300001,79.9767902187
5375,226.0,100.0,1.31532892159e-05,1.11670387426,0.63562979545,181.425971448,0.74543252451,0.999936442524,60.8672455604,Still,U10,0.14788875554998748,0.000851532649525,145.71376055545
5376,25.0,25.0,4.04258952852e-07,2.55524255901,1.12525209099,203.785810909,0.464285525517,0.999652448064,89.664611738,Walking,U1,1.4807468756874997,0.0093428959127345,77.34793510145
5377,107.0,100.0,2.03516244415e-07,0.653379163917,0.69777867661,180.067954145,0.188658307123,0.999206607893,88.8948569231,Still,U1,0.030218726135105,0.00021290775994345,92.43652519930001
5378,39.0,100.0,2.8556022041e-07,0.853564771262,0.946923817046,167.048970597,0.147296753462,0.993590827042,82.7988404614,Bus,U3,0.25588460721782497,0.0008742585397965,87.88869143470001
5379,101.0,100.0,3.51353495205e-07,0.62117396538,0.425647169576,253.637933541,122.548979779,0.714311645582,89.7588794529,Bus,U1,0.1621314355313,0.006253102303285,72.3686059198
5380,85.0,100.0,6.90942320814e-07,5.81281149798,2.2418371303,23.7516027827,0.106720065054,0.199332073124,84.5644129774,Train,U7,0.11127759116895,0.00505708670586,144.468261697
5383,251.0,100.0,2.65306463643e-07,0.112093717305,0.290471901791,82.6981395084,4.94330128066,0.650713288131,71.6435407538,Train,U7,0.055305714608737504,0.00012348687789885001,132.445109569
5385,372.0,15.0,2.18481363816e-07,6.3119881415,0.22299387263,287.968774845,0.356218207351,0.6409237692,89.7569024022,Train,U1,0.196022536714275,0.0032919782104350002,68.48498001050001
5386,131.0,100.0,3.81292760696e-07,0.454795698946,0.363342483947,198.352587217,3.38214404759,0.928615844735,86.0444533264,Bus,U1,0.0141117908859075,0.001366026656017,72.1834919459
5387,158.0,100.0,2.19107365022e-05,0.209436888162,2.01678291022,296.604414918,0.262245509319,0.61196358309,51.3640344813,Still,U10,0.020864149203245003,0.002106097926655,146.2605658347
5388,261.0,15.0,3.45564134179e-07,1.07062705066,0.793013575218,227.865414625,0.0738972529012,0.991529051511,77.8630378306,Train,U1,0.0170433576027575,9.491110269805e-05,104.48449761005
5391,61.0,100.0,2.4328006221e-07,1.53850737609,0.474325714197,365.693104564,0.102804416447,0.966913269438,89.7690400398,Bus,U1,0.31443095052325,0.010436949309980001,87.91513129665
5392,94.0,100.0,4.53256009086e-07,8.01737381992,4.40717738858,160.093444867,0.0526941683214,0.983837605566,89.7081815265,Train,U1,0.090067976708555,0.0019271449279195001,106.43479786325
5394,196.0,75.0,3.75909712731e-07,2.45335594088,2.26553641239,182.899001362,0.200339303002,0.999629377749,89.7881998911,Train,U1,0.0986131206273175,0.00021393134011065,115.4797567427
5395,29.0,100.0,3.11885721286e-07,2.36082879358,1.52728657828,132.165891025,22.5618299707,0.778867591975,89.7820057394,Bus,U1,0.18981166157524998,0.06482323929645,87.6777294689
5396,50.0,100.0,5.09013788632e-07,1.02740481512,1.06506566547,242.782824012,0.173963466684,0.899886482938,75.340147279,Bus,U3,0.406323697737775,0.003387898682685,82.73558562964999
5398,108.0,100.0,4.80220098443e-07,0.672008300011,5.36789035064,93.975418459,12.471885329,0.71888859818,89.7724242626,Walking,U1,1.929518648717,0.04289825437791,64.75681019085
5400,222.0,85.0,6.12679740821e-07,2.73806086381,0.353243785735,110.01132345,0.358287047643,0.802096968292,74.9022886653,Train,U7,0.057924607287215,0.000533253465788,128.88538097769998
5402,230.0,100.0,3.6672108983e-07,0.907349169947,0.798122809759,182.849860604,0.0225959230668,0.999662239799,78.5247904209,Train,U1,0.009697332338080001,1.1910073912685e-05,116.6305086767
5406,163.0,100.0,1.51521667705e-05,22.5031741621,8.11744088532,169.767154199,1.19466807274,0.948179220561,89.2593340182,Train,U7,0.1058208876161,0.0012576202661440002,209.2527564855
5409,79.0,100.0,3.43859953639e-07,0.56621947433,0.131286908304,345.132841589,1.34759859101,0.318870194002,89.7772163222,Car,U1,0.2525561474748,0.0035229980127175,106.92829490105
5410,83.0,100.0,9.60545165364e-06,1.93951903383,2.9923397078,332.723047467,2.95835774812,0.357209756206,58.1698062856,Still,U10,0.23441078639593224,0.005951226022071,152.6702080269
5411,83.0,100.0,3.67764468213e-07,1.79055085514,1.52171323148,152.936441657,21.7150640906,0.998463661191,89.7585970446,Bus,U1,0.47666389765499995,0.007902704765972001,86.51590734220001
5412,238.0,100.0,2.83123201072e-05,0.86683628132,1.0643708283,186.060754448,1.91309458189,0.999047278192,54.6185254105,Still,U10,0.2005171060109,0.00505491164283,143.71070854545002
5413,17.0,100.0,3.68604899595e-07,0.838857768503,3.07841690327,170.035263827,1.9581900985,0.994560855054,89.7681937781,Bus,U1,0.127938973415,0.011649879226655,82.07055014705
5414,76.0,100.0,2.96839462166e-07,0.59296794416,0.207675319919,227.444599259,0.100840258339,0.995027430242,63.3993634799,Still,U1,0.006786941531875,6.92018324598e-05,72.86625717645
5415,57.0,100.0,1.14779369585e-07,0.628957986472,1.13730463545,337.796361926,0.314060353844,0.350293945759,89.7670653008,Car,U1,0.3607587997583575,0.0013106419594005,106.18562818915
5416,54.0,100.0,6.22339255558e-07,0.589638954744,1.33578671782,333.343176162,6.83563400832,0.723066771847,74.4197148831,Walking,U2,1.65879273665075,0.01769247914793,79.28537331185001
5418,69.0,100.0,3.33290805882e-07,1.36334144087,2.42575320749,383.113953837,1.14187312791,0.968859652621,89.7413527543,Bus,U1,0.081700050606375,0.0027298961111850003,85.39672228625
5419,148.0,35.0,2.97838926854e-07,1.17791226026,0.604093719919,291.751026785,2.07587713036,0.988536701265,85.3109779824,Train,U1,0.138699002596825,0.000208907251527,103.88220179000001
5421,23.0,100.0,1.80671621244e-07,11.9343155874,4.07456319036,61.9638732271,12.1382918012,0.45052190578,89.7605737097,Car,U1,0.38698960644784997,0.03482908433005,152.545921456
5422,153.0,38.0,2.49782884598e-06,0.646633208117,0.840081730659,204.860773926,2.85677839599e-05,0.976531858605,37.3846343946,Car,U10,0.0031015159536605,3.8245615116505e-06,151.73624906235
5423,280.0,100.0,3.72772853351e-07,0.881261161834,1.26440671274,32.5439882552,2.32345990909,0.290883769424,89.8319958009,Car,U1,0.1350852039512075,0.0149880583221,106.35005080055
5426,86.0,46.0,4.05696930984e-07,1.54197863036,3.93459311511,208.211634755,0.32691016964,0.994922046576,89.7670653008,Train,U1,0.041546157170175,0.000241015593506,123.5507021368
5428,19.0,100.0,1.19401264131e-07,0.615905251899,0.371835491017,345.853720047,0.0766162918266,0.271664569526,81.2116906272,Train,U7,0.155934950550525,0.003577948585595,141.353739006
5432,82.0,15.0,2.48062696165e-07,1.24343137226,0.60031552206,244.18493741,55.9653576396,0.827132062912,89.759161852,Bus,U1,0.39306840922124997,0.12427310261,103.17741730994999
5433,32.0,100.0,4.03361557156e-07,6.81305064561,2.57402120292,21.5022495878,0.0273518001306,0.1868643799,88.1117077381,Train,U1,0.03400681461686,0.0013088910367655,81.91304937235
5435,32.0,100.0,2.07523324495e-05,1.24575266012,0.629299145249,274.9840278,0.0115477650997,0.75963354262,52.8887717894,Still,U10,0.01724642576298,0.00025563161707,148.65283810309998
5436,131.0,100.0,1.93341326779e-07,1.17881059729,0.871117793505,42.4153435632,0.229799034358,0.380340446091,89.7670653008,Car,U1,0.20833401623852502,0.001864560366705,122.31770638645
5437,99.0,49.0,3.05472958053e-06,0.177651891298,0.212022019855,237.210742426,0.243778729965,0.932115556183,76.0939887935,Car,U13,0.17134470022047002,0.001524499725994,304.3635639655
5439,137.0,100.0,2.92372368387e-07,1.67684673016,1.27127862954,155.042674986,1.93723782594,0.882951774316,86.0444533264,Bus,U1,0.332746487296375,0.00633058882749,70.9138456945
5441,22.0,100.0,4.69232414162e-07,3.07322437231,2.14559455427,355.232676307,17.5106493894,0.998542885766,89.713293045,Bus,U1,0.12257550077070001,0.008365373789630001,78.77400206695
5442,12.0,58.0,1.32708236361e-06,2.64798132211,1.64381021428,307.854659257,2.98581290199,0.637734189922,84.4241103535,Car,U13,0.6585718047015,0.00256071258779,70.9556268469
5444,35.0,75.0,6.61215561834e-08,2.32967676027,0.707792806701,248.591254307,18.4446051516,0.976658520769,76.2581520778,Bus,U3,0.24209462184195002,0.0018743299127699999,72.43808251235001
5445,65.0,100.0,2.50781480272e-07,1.07442364112,5.30631578946,218.222430946,25.8216350799,0.950611271371,89.7254900624,Walking,U1,1.967448531621,0.039433846752280004,104.3131061142
5446,141.0,92.0,3.85062547525e-07,1.26249484739,2.32050514669,327.053711292,0.0118167464157,0.991663829406,89.7311597086,Train,U1,0.0327262663500005,0.000189836583386,62.60487176225
5448,97.0,92.0,2.44320717702e-07,0.8616013311,2.18275204643,317.015565275,3.83410135879,0.771854290643,72.2089444288,Walking,U2,1.13917506380475,0.020636483072245,76.80180555835
5449,99.0,100.0,3.31814053027e-07,3.84290362665,3.28719136014,279.26893694,4.67006820103,0.726989183483,89.7271925138,Bus,U1,0.215180007908225,0.0064981063203049996,74.83696041155
5450,74.0,100.0,3.18480210553e-07,0.387685113258,3.97005837743,226.540356468,187.274709095,0.72021443668,74.3918941619,Walking,U2,1.24113758785125,0.01131657688051,81.822819714
5451,166.0,83.0,2.26997462064e-07,0.649077678508,4.08044194562,245.101151175,4.35035255873,0.767433783737,89.676308755,Walking,U1,1.7156050445125002,0.020817747496575,93.3596340931
5453,5.0,100.0,5.08533031269e-07,0.634691191621,0.450431552364,311.240366524,9.21910437136,0.941591236731,89.7495551288,Bus,U1,0.399445802051825,0.010651530776675,90.96733974784999
5456,134.0,92.0,7.31641227653e-07,0.180003253945,5.1094723673,88.795772811,3.9921419046,0.676715080351,86.5103132673,Train,U7,0.1252580738257425,0.0130518206366664,147.5015624625
5457,23.0,100.0,3.11459785248e-07,1.21881297329,2.14559455427,368.821142968,20.2265125594,0.998783876473,89.713293045,Bus,U1,0.14474017976165,0.0073998477135725,79.40171814450001
5459,198.0,38.0,1.39757321838e-05,2.27521333709,1.64306660028,381.493753346,0.00991687452025,0.999991089766,71.8834295823,Car,U10,0.123689053304595,9.10093357594e-07,164.04910447795
5460,71.0,15.0,3.80473671351e-07,0.671027451437,0.899441792849,318.57486611,1.65573384021,0.657559846936,89.759161852,Bus,U1,0.273068887514875,0.00643425449474,95.18605330905001
5462,208.0,92.0,4.23177063282e-07,1.42960150497,0.742584939037,201.205804017,0.0989642691714,0.99391952594,84.7166267482,Train,U1,0.0105422787585825,2.23024189577e-05,66.8414296592
5463,377.0,5.0,7.89488887273e-07,9.10492338726,15.8545408097,158.077563736,37.7859382853,0.979964719883,16.9019608003,Walking,U3,1.673101483098,0.0261177959008,54.01083900605
5465,369.0,5.0,4.0442265198e-07,4.23302596189,0.969873196944,326.454295021,146.282527492,0.686008254613,16.9019608003,Walking,U3,1.247400834342,0.029610759458325,55.802659326050005
5466,24.0,100.0,4.19268539397e-07,1.88664820209,0.751129038854,384.41285596,74.0070202051,0.978589102207,89.7873554941,Bus,U1,0.22657579404777498,0.007274998508545,86.5069191727
5467,33.0,100.0,3.5088549678e-07,1.11922582676,2.12458250209,316.482434068,2.15015411708,0.975382649927,89.7766526876,Bus,U1,0.36476789293549994,0.0013654817334675,87.23778673404999
5469,54.0,100.0,3.4776211691e-07,2.11502322536,2.19307757366,169.398308441,6.2408083162,0.988648861674,89.783977085,Bus,U1,0.1791081698816,0.003571631274175,91.5912922566
5470,27.0,100.0,4.71490069061e-07,0.499485726378,1.13470119344,302.636647744,1.18430739144,0.972615634192,89.7766526876,Bus,U1,0.0167568520781925,0.00044857207037699996,82.23257807925
5473,43.0,69.0,4.15471256564e-07,1.24622928405,2.61752341871,224.296640386,1.62304598642,0.991343465347,89.763678989,Train,U1,0.0353580390979075,0.0005926870837135,93.94193766909999
5474,12.0,100.0,3.80812356487e-07,0.161077101762,2.04974531054,179.633704528,6.33690058414,0.981194062188,76.998211166,Walking,U2,1.47644347853,0.0025529326557299998,49.3531784887
5475,41.0,25.0,3.77236397225e-07,0.951846941219,8.43418929288,216.697868812,8.5232974099,0.998955973821,89.6737424661,Walking,U1,2.83531081243725,0.018469600867775,75.2248253362
5476,142.0,100.0,1.09149356291e-05,0.0776610175593,0.289124722535,157.664313455,0.342177464479,0.93679749059,73.0950786651,Train,U7,0.09510607795480251,0.0005279290673380001,156.7397410335
5477,262.0,100.0,2.68352845301e-07,1.76132616958,0.84599674449,349.107079642,1.87990416887,0.307947754053,89.7574673198,Car,U1,0.23164935280102497,0.007579175815005,106.89432347315
5480,34.0,100.0,4.05369468352e-06,0.773057776887,1.19315738978,285.915024815,2.31653124812,0.705136085317,81.8803379321,Bus,U7,0.2801875296406,0.005329063002487,106.5665189038
5481,276.0,100.0,4.67177460022e-05,0.860373291116,0.247075404519,123.89671955,2.1419744351,0.879385038615,36.7559505639,Still,U10,0.173146852655175,0.014418601570715001,135.48373762475
5482,15.0,100.0,4.74121117814e-07,0.989877873883,2.06387368518,203.33839803,156.448060974,0.79772298795,89.8911615537,Walking,U1,1.8502844078615,0.0382608032379,84.9354232349
5483,148.0,100.0,3.92506784994e-07,1.00831470098,1.32094917409,274.893878456,5.02599303855,0.789823713063,89.6979494563,Bus,U1,0.1643080258323,0.012575387374585,66.06977729525
5484,269.0,100.0,9.16636662689e-06,1.18927769295,0.0909856696496,50.6558959993,0.255863972965,0.432157803185,50.1029995664,Still,U10,0.052515676257112495,0.00042609741900375,140.40586376625
5487,123.0,100.0,7.94093643205e-06,1.7088290944,0.710898931108,110.723028456,0.0510593263463,0.807115833688,74.4447856127,Still,U10,0.0359011478947,0.000514021951584,158.5282958072
5489,73.0,85.0,3.26092898659e-06,0.699405654787,1.29207129999,294.728594475,0.0753984934362,0.677136287479,85.8941731588,Bus,U7,0.013574179675872499,0.002846747864665,108.527962024
5490,108.0,100.0,4.75863081607e-06,1.27507665106,0.83030423444,286.393657913,11.5395299979,0.963048787482,85.8568893021,Car,U13,0.442512114583,0.00040640500366549996,116.893015983
5491,160.0,92.0,3.07924335123e-07,3.55845943159,3.02680155239,215.147415705,0.250207253429,0.965166939229,89.7588794529,Train,U1,0.057568952379925,0.000475916449103,83.1788283275
5492,32.0,77.0,3.9255032877e-07,0.375930431863,0.209009786473,351.010660356,0.118132802884,0.208974921364,71.1573592314,Train,U7,0.023911172742565,0.0057839274955645,145.92663625350002
5493,76.0,100.0,1.66738990238e-07,0.441404451427,0.00594704521566,138.693669574,0.0250843671879,0.935753171255,56.6373954856,Still,U1,0.0061171381286025,5.006262974215e-05,108.44023956135001
5494,303.0,100.0,2.6074873684e-05,0.511856743005,0.995798888845,349.070901566,1.50765724813e-05,0.0954497454494,32.2530928173,Still,U10,0.00319063458383725,3.618579478275e-06,160.40698024284998
5495,443.0,100.0,5.18870713368e-06,1.06610748561,0.0113206855216,196.464151375,0.00981713044556,0.999783621073,45.2963564602,Still,U10,0.0043183044033660006,3.154207115844e-06,142.9781827612
5497,254.0,100.0,3.03769762498e-07,0.796778288879,1.45013730568,342.519628056,0.541343660794,0.320743326211,89.8580002222,Car,U1,0.3368473263600475,0.001037599681436,105.68125069780001
5498,115.0,35.0,5.10415718889e-07,0.675562105019,0.28010853632,231.605222999,0.482890236327,0.994637185183,87.430592642,Train,U1,0.021184713553724997,0.000459171190548,96.9895641522
5499,153.0,46.0,8.06328004867e-07,0.874650594641,0.89152809699,246.697140765,1.96561405815,0.923319906819,82.71028562,Car,U13,0.1604920767572,0.002221474919315,296.4981012955
5500,152.0,100.0,3.14953763125e-07,0.948212151001,0.283499568712,227.238715464,2.70372344457,0.994355230014,51.1981325007,Still,U1,0.079614152900325,0.0010951101570437,71.93150771719999
5501,545.0,100.0,2.30825597895e-07,6.3847968284,0.726422058191,326.835971503,0.309454312147,0.991542940645,89.7566199297,Train,U1,0.22345339815710002,0.00020539520036645,68.37911154735
5502,52.0,100.0,4.32760539487e-07,4.73270850081,0.581615111808,239.871423673,17.8394030586,0.796391402598,82.0493601758,Walking,U2,2.0958991931795,0.0131972753221065,74.92335001025
5503,22.0,8.0,3.97119111181e-07,0.707737662273,0.666200005061,185.756019436,1.70119797334,0.926052276557,89.7617030306,Bus,U1,0.5673658453999999,0.0015581076394455,102.6365737115
5504,47.0,100.0,3.73635455772e-07,0.942344384832,0.288977525653,138.174243447,0.0162855745848,0.934187444871,66.9035523309,Still,U1,0.0112736007380625,2.4176280000024997e-05,108.20880947085001
5506,33.0,100.0,4.05369468352e-06,0.773057776887,1.19315738978,287.043475118,3.14098911592,0.705136085317,75.8939425378,Bus,U7,0.255584045867525,0.005329063002487,106.55375165005
5507,197.0,100.0,2.16495590317e-06,0.82893842846,0.590887932178,161.561506292,2.44588307244e-05,0.987090417892,46.8878454737,Still,U10,0.00884343094364975,1.017507034484e-06,136.0707500137
5508,73.0,100.0,4.11500841091e-07,0.703488965786,0.473228179114,394.653924168,0.372253029204,0.980616773211,89.7554899476,Bus,U1,0.014672355551277499,0.0001394048784905,85.0688065856
5509,21.0,100.0,3.29540043937e-07,1.34440629065,1.48466087721,266.475453671,5.16672518243,0.799786291455,59.4440567676,Bus,U3,0.58477202784525,0.0043707713534495,84.4026829371
5510,50.0,100.0,1.89750296361e-07,0.447969889727,1.16825968489,217.972859927,4.73211699774,0.968654710156,89.8008560053,Bus,U1,0.256220327286375,0.00769700176049,113.5818031693
5512,12.0,100.0,3.64630004437e-07,0.806675542791,0.92537050845,238.664316204,0.0360325800411,0.990066223,76.7074690494,Still,U1,0.01644617262255,4.0384531573e-05,71.03174952455001
5513,25.0,100.0,6.04210990092e-07,1.02516306308,1.11255598334,353.369533472,7.36003066292,0.972184071715,89.7495551288,Bus,U1,0.234351454077075,0.0021184086755055,86.574533334
5515,21.0,100.0,4.11184702967e-07,0.989126912057,0.3168841387,180.119723784,3.91681339683,0.945110079216,89.764102294,Bus,U1,0.510435181366125,0.006486107265665,88.5022885939
